gbifID;publisher;datasetID;datasetName;decimalLatitude;decimalLongitude;scientificName;publisher;coordinatePrecision;coordinateUncertaintyInMeters;datasetID;datasetName;decimalLatitude;decimalLongitude;geodeticDatum;scientificName
232610386;;;;36.98729;-2.56328;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610416;;;;36.98764;-2.56032;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610449;;;;37.65867;-3.57378;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610452;;;;36.95802;-2.2923;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610485;;;;37.22644;-2.03935;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610551;;;;36.95666;-2.40026;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610614;;;;37.0206;-2.60132;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610650;;;;37.37846;-1.86586;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610878;;;;36.7599;-3.42262;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610911;;;;37.354;-1.88294;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610944;;;;37.39721;-2.73544;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610977;;;;37.58904;-2.06456;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232610980;;;;37.91913;-6.54543;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611013;;;;36.96372;-3.53926;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611046;;;;36.80949;-2.99551;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611079;;;;37.27948;-3.12675;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611082;;;;37.31343;-3.22449;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611109;;;;37.5854;-3.12591;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611145;;;;37.20584;-3.94636;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611178;;;;37.64251;-2.88225;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611181;;;;37.65774;-2.82032;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611244;;;;37.27833;-1.90352;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611280;;;;37.1401;-1.90682;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611307;;;;37.08398;-1.92913;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611310;;;;37.10527;-2.11319;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611439;;;;36.99251;-2.40388;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611442;;;;36.9932;-2.39822;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611475;;;;37.73601;-5.49686;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611505;;;;37.34424;-2.60399;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611538;;;;37.26602;-2.13836;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611574;;;;37.41256;-2.353;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611604;;;;37.06575;-2.61316;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611640;;;;37.43916;-2.24152;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611673;;;;37.22296;-2.08856;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611703;;;;37.33508;-2.15492;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611736;;;;37.37716;-1.88324;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611769;;;;37.52247;-2.01364;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611772;;;;37.39998;-2.24962;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611802;;;;37.31974;-2.58667;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611835;;;;36.82967;-2.72026;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611868;;;;37.17626;-2.11043;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232611871;;;;37.08422;-2.00441;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
232612003;;;;37.43277;-2.76094;Anthyllis cytisoides L.;;10;;;;;;;Anthyllis cytisoides
235647024;;;Dpto de Botánica, Ecología y Fisiología Vegetal (herbario_cofc).Facultad de Ciencias.Universidad de Córdoba;;;Anthyllis cytisoides L.;;;;;Dpto de Botánica, Ecología y Fisiología Vegetal (herbario_cofc).Facultad de Ciencias.Universidad de Córdoba;;;;Anthyllis cytisoides L.
250695549;;;;38.53133;-0.341;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
250695585;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
238691455;;;;42.77631;2.80349;Anthyllis cytisoides L.;;;;;;42.77631;2.80349;;Anthyllis cytisoides L.
237617726;;837381f4-f762-11e1-a439-00145eb45e9a;Herbario EMMA. Herbario de la Escuela Técnica Superior de Ingenieros de Montes. UPM;;;Anthyllis cytisoides L.;;;;837381f4-f762-11e1-a439-00145eb45e9a;Herbario EMMA. Herbario de la Escuela Técnica Superior de Ingenieros de Montes. UPM;;;;Anthyllis cytisoides L.
233890527;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
211618767;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
217683402;;;Dpto de Botánica, Ecología y Fisiología Vegetal (herbario_cofc).Facultad de Ciencias.Universidad de Córdoba;;;Anthyllis cytisoides L.;;;;;Dpto de Botánica, Ecología y Fisiología Vegetal (herbario_cofc).Facultad de Ciencias.Universidad de Córdoba;;;;Anthyllis cytisoides L.
217758777;;;;36.1;-2.1;Anthyllis cytisoides L.;;120912;;;;;;;Anthyllis  cytisoides   L.
217758780;;;;37.1;-1.1;Anthyllis cytisoides L.;;57982;;;;;;;Anthyllis  cytisoides   L.
217759107;;;;36.1;-6.1;Anthyllis cytisoides L.;;87569;;;;;;;Anthyllis  cytisoides   L.
217759143;;;;36.1;-5.1;Anthyllis cytisoides L.;;87569;;;;;;;Anthyllis  cytisoides
217760721;;;;36.1;-3.1;Anthyllis cytisoides L.;;136870;;;;;;;Anthyllis  cytisoides
217760754;;;;37.1;-4.1;Anthyllis cytisoides L.;;120912;;;;;;;Anthyllis  cytisoides   L.
217761810;;;;40.1;-0.9;Anthyllis cytisoides L.;;57982;;;;;;;Anthyllis  cytisoides   L.
217762044;;;;39.1;-0.1;Anthyllis cytisoides L.;;57982;;;;;;;Anthyllis  cytisoides   L.
217762077;;;;39.1;-0.1;Anthyllis cytisoides L.;;57982;;;;;;;Anthyllis  cytisoides   L.
217762143;;;;38.1;-0.1;Anthyllis cytisoides L.;;102530;;;;;;;Anthyllis  cytisoides
217762404;;;;41.1;2.1;Anthyllis cytisoides L.;;87569;;;;;;;Anthyllis  cytisoides
29576341;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
29576473;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
29576572;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
29577034;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
29577559;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
29578318;;;;39.31;-0.27;Anthyllis cytisoides L.;;;7071;;;39.31;-0.27;;Anthyllis cytisoides L.
30627856;;;;40.271;-0.23;Anthyllis cytisoides L.;;;707;;;40.27099991;-0.230000004;;Anthyllis cytisoides L.
30701116;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides
30847702;;;;39.48;2.53;Anthyllis cytisoides L.;;7071;;;;;;;Anthyllis cytisoides L.
30950431;;;;38.63;-0.02;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
30950758;;;;38.53;-0.1;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
318039092;;;;39.82;-0.33;Anthyllis cytisoides L.;;707;;;;39.82;-0.33;WGS84;Anthyllis cytisoides L.
415615337;;;;36.984;-4.747;Anthyllis cytisoides L.;;;707;;;36.984;-4.747;;Anthyllis cytisoides L.
31969012;;;;39.77;2.69;Anthyllis cytisoides L.;;71;;;;;;;Anthyllis cytisoides L.
1050638260;;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);;;Anthyllis cytisoides L.;;;;;VIT Herbarium - Vascular Plants (The Natural History Museum of Alava);;;;Anthyllis cytisoides L.
163961531;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
163961564;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
163962158;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
163962587;;;;;;Anthyllis cytisoides L.;;0;;;;;;;Anthyllis cytisoides L.
142910938;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
142911535;;;;;;Anthyllis cytisoides L.;;;;;;;;;Anthyllis cytisoides L.
998700903;;;;42.793;2.77715;Anthyllis cytisoides L.;;;;;;42.793;2.77715;;Anthyllis cytisoides L.
861886531;;;;39.04446;-0.40027;Anthyllis cytisoides L.;;;7071;;;39.04446029;-0.40027499;;Anthyllis cytisoides
861887392;;;;39.50185;-0.73216;Anthyllis cytisoides L.;;;7071;;;39.50185012;-0.73216098;;Anthyllis cytisoides
861920125;;;;38.50174;-0.30526;Anthyllis cytisoides L.;;;7071;;;38.50174331;-0.30526098;;Anthyllis cytisoides
861936562;;;;38.58625;-0.07254;Anthyllis cytisoides L.;;;7071;;;38.58624649;-0.072539;;Anthyllis cytisoides
861943654;;;;38.42135;-0.76636;Anthyllis cytisoides L.;;;7071;;;38.42134857;-0.76636397;;Anthyllis cytisoides
861943687;;;;38.42135;-0.76636;Anthyllis cytisoides L.;;;7071;;;38.42134857;-0.76636397;;Anthyllis cytisoides
865574627;;;Rio de Janeiro Botanical Garden Herbarium Collection (JBRJ);;;Anthyllis cytisoides L.;;;;;Rio de Janeiro Botanical Garden Herbarium Collection (JBRJ);;;;Anthyllis cytisoides L.
862065883;;;;38.94908;-0.17303;Anthyllis cytisoides L.;;;7071;;;38.94908142;-0.17302599;;Anthyllis cytisoides
862068097;;;;39.31947;-0.62208;Anthyllis cytisoides L.;;;7071;;;39.31947326;-0.62208002;;Anthyllis cytisoides
862070368;;;;40.12181;-0.24234;Anthyllis cytisoides L.;;;7071;;;40.12181472;-0.242344;;Anthyllis cytisoides
862124494;;;;38.50915;-0.64898;Anthyllis cytisoides L.;;;7071;;;38.50915145;-0.64898198;;Anthyllis cytisoides
862125943;;;;38.42347;-0.88083;Anthyllis cytisoides L.;;;7071;;;38.42347335;-0.88083499;;Anthyllis cytisoides
862126009;;;;38.50915;-0.64898;Anthyllis cytisoides L.;;;7071;;;38.50915145;-0.64898198;;Anthyllis cytisoides
862126045;;;;38.5114;-0.76358;Anthyllis cytisoides L.;;;7071;;;38.51139831;-0.763583;;Anthyllis cytisoides
862126111;;;;38.32906;-0.65482;Anthyllis cytisoides L.;;;7071;;;38.32906341;-0.65481501;;Anthyllis cytisoides
862163464;;;;39.67185;-0.26033;Anthyllis cytisoides L.;;;7071;;;39.67184829;-0.260333;;Anthyllis cytisoides
862213624;;;;38.67624;0.06887;Anthyllis cytisoides L.;;;7071;;;38.67624282;0.068874;;Anthyllis cytisoides
862216726;;;;37.97316;-0.89385;Anthyllis cytisoides L.;;;7071;;;37.9731636;-0.89385199;;Anthyllis cytisoides
862216858;;;;37.97316;-0.89385;Anthyllis cytisoides L.;;;7071;;;37.9731636;-0.89385199;;Anthyllis cytisoides
862222006;;;;39.04183;-0.28485;Anthyllis cytisoides L.;;;7071;;;39.04182815;-0.28485;;Anthyllis cytisoides
862222828;;;;39.85455;-0.36995;Anthyllis cytisoides L.;;;7071;;;39.8545494;-0.369953;;Anthyllis cytisoides
862237390;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
862257091;;;;38.49625;-0.07619;Anthyllis cytisoides L.;;;7071;;;38.49624633;-0.07618799;;Anthyllis cytisoides
862258012;;;;38.49905;-0.19072;Anthyllis cytisoides L.;;;7071;;;38.49905014;-0.19071699;;Anthyllis cytisoides
862258540;;;;38.58625;-0.07254;Anthyllis cytisoides L.;;;7071;;;38.58624649;-0.072539;;Anthyllis cytisoides
862295758;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862295761;;;;38.95182;-0.28829;Anthyllis cytisoides L.;;;7071;;;38.95181655;-0.28828999;;Anthyllis cytisoides
862332886;;;;38.41676;-0.53746;Anthyllis cytisoides L.;;;7071;;;38.41675949;-0.53746002;;Anthyllis cytisoides
862384036;;;;39.68824;-1.07588;Anthyllis cytisoides L.;;;7071;;;39.68823623;-1.07588005;;Anthyllis cytisoides
862387240;;;;39.68414;-0.8428;Anthyllis cytisoides L.;;;7071;;;39.68413925;-0.84280002;;Anthyllis cytisoides
862399609;;;;39.68192;-0.72628;Anthyllis cytisoides L.;;;7071;;;39.68191528;-0.72627902;;Anthyllis cytisoides
862404532;;;;39.5941;-0.8456;Anthyllis cytisoides L.;;;7071;;;39.59410095;-0.84559702;;Anthyllis cytisoides
862408990;;;;39.5962;-0.96198;Anthyllis cytisoides L.;;;7071;;;39.59620285;-0.96197998;;Anthyllis cytisoides
862409809;;;;39.68414;-0.8428;Anthyllis cytisoides L.;;;7071;;;39.68413925;-0.84280002;;Anthyllis cytisoides
862413178;;;;39.5941;-0.8456;Anthyllis cytisoides L.;;;7071;;;39.59410095;-0.84559702;;Anthyllis cytisoides
862413574;;;;39.68414;-0.8428;Anthyllis cytisoides L.;;;7071;;;39.68413925;-0.84280002;;Anthyllis cytisoides
862418656;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
862424662;;;;39.32398;-0.85391;Anthyllis cytisoides L.;;;7071;;;39.32397842;-0.85391199;;Anthyllis cytisoides
862447726;;;;39.939;-0.13268;Anthyllis cytisoides L.;;;7071;;;39.93899917;-0.132685;;Anthyllis cytisoides
862475248;;;;39.77417;-0.83999;Anthyllis cytisoides L.;;;7071;;;39.77417373;-0.83999097;;Anthyllis cytisoides
862505017;;;;39.77417;-0.83999;Anthyllis cytisoides L.;;;7071;;;39.77417373;-0.83999097;;Anthyllis cytisoides
862516402;;;;39.77629;-0.95668;Anthyllis cytisoides L.;;;7071;;;39.77628707;-0.956676;;Anthyllis cytisoides
862521880;;;;38.68686;-0.52822;Anthyllis cytisoides L.;;;7071;;;38.68686294;-0.52822297;;Anthyllis cytisoides
862536730;;;;39.77629;-0.95668;Anthyllis cytisoides L.;;;7071;;;39.77628707;-0.956676;;Anthyllis cytisoides
862545901;;;;38.50174;-0.30526;Anthyllis cytisoides L.;;;7071;;;38.50174331;-0.30526098;;Anthyllis cytisoides
862546135;;;;38.24335;-0.88608;Anthyllis cytisoides L.;;;7071;;;38.24335479;-0.88607597;;Anthyllis cytisoides
862546429;;;;38.50174;-0.30526;Anthyllis cytisoides L.;;;7071;;;38.50174331;-0.30526098;;Anthyllis cytisoides
862560487;;;;39.77828;-1.07337;Anthyllis cytisoides L.;;;7071;;;39.77828216;-1.07337403;;Anthyllis cytisoides
862560649;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862574545;;;;38.95444;-0.40357;Anthyllis cytisoides L.;;;7071;;;38.95444107;-0.40356901;;Anthyllis cytisoides
862589725;;;;38.76907;0.18015;Anthyllis cytisoides L.;;;7071;;;38.76907348;0.180151;;Anthyllis cytisoides
862638579;;;;40.11897;0.12514;Anthyllis cytisoides L.;;;7071;;;40.11896514;0.125135;;Anthyllis cytisoides
862641579;;;;38.77689;-0.52512;Anthyllis cytisoides L.;;;7071;;;38.77689361;-0.52511698;;Anthyllis cytisoides
862649436;;;;38.77927;-0.64013;Anthyllis cytisoides L.;;;7071;;;38.77927398;-0.64013499;;Anthyllis cytisoides
862650591;;;;40.1162;-0.03328;Anthyllis cytisoides L.;;;7071;;;40.11619949;-0.03327599;;Anthyllis cytisoides
862652436;;;;38.85624;-0.06149;Anthyllis cytisoides L.;;;7071;;;38.8562355;-0.06149299;;Anthyllis cytisoides
862656627;;;;39.49709;-0.49976;Anthyllis cytisoides L.;;;7071;;;39.49708557;-0.49976;;Anthyllis cytisoides
862736196;;;;39.40707;-0.50298;Anthyllis cytisoides L.;;;7071;;;39.40706634;-0.50297898;;Anthyllis cytisoides
862749264;;;;39.49709;-0.49976;Anthyllis cytisoides L.;;;7071;;;39.49708557;-0.49976;;Anthyllis cytisoides
862772790;;;;39.76185;-0.25677;Anthyllis cytisoides L.;;;7071;;;39.76184844;-0.25676798;;Anthyllis cytisoides
862781400;;;;39.5871;-0.49653;Anthyllis cytisoides L.;;;7071;;;39.58710098;-0.496526;;Anthyllis cytisoides
862789554;;;;39.76713;-0.49001;Anthyllis cytisoides L.;;;7071;;;39.76712799;-0.49001398;;Anthyllis cytisoides
862812591;;;;39.67185;-0.26033;Anthyllis cytisoides L.;;;7071;;;39.67184829;-0.260333;;Anthyllis cytisoides
862836315;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862841070;;;;39.76713;-0.49001;Anthyllis cytisoides L.;;;7071;;;39.76712799;-0.49001398;;Anthyllis cytisoides
862847733;;;;39.94715;-0.48344;Anthyllis cytisoides L.;;;7071;;;39.94715118;-0.48344299;;Anthyllis cytisoides
862852218;;;;39.5871;-0.49653;Anthyllis cytisoides L.;;;7071;;;39.58710098;-0.496526;;Anthyllis cytisoides
862863537;;;;38.42135;-0.76636;Anthyllis cytisoides L.;;;7071;;;38.42134857;-0.76636397;;Anthyllis cytisoides
862026217;;;;39.31705;-0.50618;Anthyllis cytisoides L.;;;7071;;;39.31704711;-0.50618398;;Anthyllis cytisoides
862026709;;;;38.86181;-0.29171;Anthyllis cytisoides L.;;;7071;;;38.86180877;-0.29171499;;Anthyllis cytisoides
862027045;;;;39.94963;-0.60039;Anthyllis cytisoides L.;;;7071;;;39.94963073;-0.60039299;;Anthyllis cytisoides
862032913;;;;39.13448;-0.39697;Anthyllis cytisoides L.;;;7071;;;39.1344757;-0.39696601;;Anthyllis cytisoides
862038430;;;;39.04446;-0.40027;Anthyllis cytisoides L.;;;7071;;;39.04446029;-0.40027499;;Anthyllis cytisoides
862039420;;;;39.13941;-0.62815;Anthyllis cytisoides L.;;;7071;;;39.13941192;-0.62815201;;Anthyllis cytisoides
862040800;;;;39.4095;-0.61902;Anthyllis cytisoides L.;;;7071;;;39.40950012;-0.61902397;;Anthyllis cytisoides
862044598;;;;39.13941;-0.62815;Anthyllis cytisoides L.;;;7071;;;39.13941192;-0.62815201;;Anthyllis cytisoides
862047832;;;;39.67185;-0.26033;Anthyllis cytisoides L.;;;7071;;;39.67184829;-0.260333;;Anthyllis cytisoides
862047931;;;;39.22184;-0.27792;Anthyllis cytisoides L.;;;7071;;;39.22184371;-0.27792298;;Anthyllis cytisoides
862049023;;;;39.4095;-0.61902;Anthyllis cytisoides L.;;;7071;;;39.40950012;-0.61902397;;Anthyllis cytisoides
862052614;;;;39.49953;-0.61595;Anthyllis cytisoides L.;;;7071;;;39.49952697;-0.61595302;;Anthyllis cytisoides
862052977;;;;39.13941;-0.62815;Anthyllis cytisoides L.;;;7071;;;39.13941192;-0.62815201;;Anthyllis cytisoides
862054531;;;;39.85184;-0.25319;Anthyllis cytisoides L.;;;7071;;;39.85184097;-0.25318598;;Anthyllis cytisoides
862057732;;;;39.31705;-0.50618;Anthyllis cytisoides L.;;;7071;;;39.31704711;-0.50618398;;Anthyllis cytisoides
862373935;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
862377139;;;;39.68414;-0.8428;Anthyllis cytisoides L.;;;7071;;;39.68413925;-0.84280002;;Anthyllis cytisoides
862377568;;;;39.68414;-0.8428;Anthyllis cytisoides L.;;;7071;;;39.68413925;-0.84280002;;Anthyllis cytisoides
862379320;;;;39.59188;-0.72923;Anthyllis cytisoides L.;;;7071;;;39.59188461;-0.72922599;;Anthyllis cytisoides
862682598;;;;39.67712;-0.49328;Anthyllis cytisoides L.;;;7071;;;39.67711639;-0.49327701;;Anthyllis cytisoides
862705503;;;;39.67712;-0.49328;Anthyllis cytisoides L.;;;7071;;;39.67711639;-0.49327701;;Anthyllis cytisoides
862708443;;;;40.03183;-0.24597;Anthyllis cytisoides L.;;;7071;;;40.03182601;-0.245974;;Anthyllis cytisoides
862879581;;;;39.67454;-0.3768;Anthyllis cytisoides L.;;;7071;;;39.67454147;-0.376798;;Anthyllis cytisoides
862891260;;;;39.67185;-0.26033;Anthyllis cytisoides L.;;;7071;;;39.67184829;-0.260333;;Anthyllis cytisoides
728670761;;;;37.682;-2.0814;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728673665;;;;37.1267;-2.8874;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728674424;;;;37.1077;-2.5161;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728722208;;;;40.9431;0.7311;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728732144;;;;42.9464;-2.669;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728404061;;;;41.7755;2.627;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728411252;;;;37.4873;-2.9661;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728413496;;;;37.1653;-4.2389;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728428148;;;;40.8182;-2.1463;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728439566;;;;38.5588;-2.518;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728444744;;;;38.4154;-1.5339;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728445077;;;;38.3532;-1.6038;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728466788;;;;37.2004;-6.5438;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728501438;;;;37.7664;-3.2838;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728502134;;;;37.7396;-3.1475;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728572652;;;;36.4999;-5.3335;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728577998;;;;38.5847;-0.8302;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728580110;;;;38.5801;-0.1876;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728580770;;;;38.5293;-0.3272;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728580899;;;;38.5197;-0.3046;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728581559;;;;38.4339;-0.9607;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728585786;;;;38.3718;-1.0197;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728586017;;;;38.4265;-0.5715;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728586938;;;;38.3547;-1.7297;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728587139;;;;38.367;-1.2831;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728587436;;;;38.4184;-1.11;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728588525;;;;38.3092;-1.6961;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728588594;;;;38.2997;-1.6506;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728588918;;;;38.2182;-1.6178;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728589188;;;;38.2769;-1.2852;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728589290;;;;38.2669;-1.2168;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728592221;;;;38.1383;-1.722;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728594825;;;;37.8867;-1.7946;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728595419;;;;37.8882;-1.2033;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728595491;;;;37.8792;-1.2035;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728596052;;;;37.8963;-1.1462;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728596511;;;;37.8029;-1.5574;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728748806;;;;39.7229;-0.5266;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728748875;;;;39.7001;-0.7373;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728754584;;;;39.3292;-1.1554;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728754779;;;;39.3108;-1.1327;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728755871;;;;39.2021;-1.1008;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728762798;;;;39.9069;-0.2978;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728762831;;;;39.7499;-0.5257;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728762930;;;;39.7992;-0.3137;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728763560;;;;39.6087;-0.6704;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728798540;;;;39.9967;-0.2825;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728800751;;;;39.8974;-0.2748;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728821280;;;;39.2807;3.058;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
728908598;;;;40.0455;-1.4761;Anthyllis cytisoides L.;;25;;;;;;;Anthyllis cytisoides L.
857362580;;;;37.09982;-2.68837;Anthyllis cytisoides L.;;;1;;;37.09981779;-2.688374074;;Anthyllis cytisoides L.
895204497;;;;39.77;-0.37;Anthyllis cytisoides L.;;;7071;;;39.77;-0.37;;Anthyllis cytisoides L.
767623065;;;;36.763;-4.429;Anthyllis cytisoides L.;;707;;;;;;;Anthyllis cystisoides L.
617402189;;;;40.89;0.74;Anthyllis cytisoides L.;;;10000;;;40.89;0.74;;Anthyllis cytisoides L.
617447894;;;;38.63;0.01;Anthyllis cytisoides L.;;;10000;;;38.63;0.01;;Anthyllis cytisoides L.
617448587;;;;38.63;0.01;Anthyllis cytisoides L.;;;10000;;;38.63;0.01;;Anthyllis cytisoides L.
